sample_id,split,scenario_type,scenario_name,speed_mps,accel_mps2,curvature_1pm,num_agents,goal_x_m,goal_y_m
train_000069,train,0,straight_clear,8.934139950828298,-0.13134758003216157,-0.0009317069605524342,4,27.42361068725586,0.33487674593925476
train_000070,train,1,left_turn,10.729259026816704,-0.015706432873166386,0.019720514817294487,1,22.551681518554688,6.9418625831604
train_000071,train,3,follow_vehicle,9.2032323920107,-0.8782483145258768,-0.0026734918442064713,6,20.96106719970703,0.17893408238887787
train_000072,train,4,obstacle_avoidance,6.172762748125494,0.0803692786218271,0.001116919963734781,4,22.397920608520508,-1.4919970035552979
train_000073,train,3,follow_vehicle,9.622732456675589,-0.7337470264175812,0.0033580577122015545,5,24.232925415039062,0.282311350107193
train_000074,train,1,left_turn,5.797645333394135,0.041041479870818964,0.0329177204721621,0,16.053295135498047,8.769609451293945
train_000075,train,1,left_turn,10.715373149767121,0.11768741458967825,0.019682389478857063,1,22.722734451293945,8.68093490600586
train_000076,train,2,right_turn,8.606822515927393,-0.006075498932530087,-0.035543106961545355,6,24.394298553466797,-7.392493724822998
train_000077,train,1,left_turn,11.03338826080314,-0.10649923435495452,0.047354326053805816,4,21.468503952026367,8.721227645874023
train_000078,train,1,left_turn,7.8063746947055535,-0.0028392252124460394,0.04456259713065453,0,16.028076171875,8.156722068786621
train_000079,train,3,follow_vehicle,11.478098478105094,-0.3573817597906242,-0.0023932833493917915,4,19.041284561157227,-0.282982736825943
train_000080,train,4,obstacle_avoidance,5.987819121526813,0.050331392950104845,-0.00246848809128731,4,21.75440788269043,1.259431004524231
train_000081,train,2,right_turn,9.86352074594987,-0.01872812914744919,-0.03967795316198524,0,24.281166076660156,-5.971930980682373
train_000082,train,4,obstacle_avoidance,5.312078398101124,-0.10300481625845732,0.0024986512908250565,3,27.221940994262695,-1.7286022901535034
train_000083,train,5,cross_traffic,7.491545171488893,-0.8008507128387148,-0.001624121418727106,7,24.468210220336914,-0.34838032722473145
train_000084,train,3,follow_vehicle,10.753912405386437,-1.0456682183412864,-0.0020074984704341885,2,25.228429794311523,-0.20280249416828156
train_000085,train,5,cross_traffic,7.879000996002883,-0.7735902177738794,0.0024459753860822976,1,25.286724090576172,-0.419116735458374
train_000086,train,3,follow_vehicle,5.591780414287959,-0.7384579478703475,-0.0012738729692170915,2,24.762256622314453,0.08628672361373901
train_000087,train,2,right_turn,5.270655507451287,-0.06995259590562294,-0.025757235872732074,0,22.256399154663086,-7.283200740814209
train_000088,train,0,straight_clear,10.829318273343247,0.11524630347432387,0.0017789132522434113,4,21.299978256225586,0.7347860932350159
train_000089,train,1,left_turn,6.9944178864371676,0.11989677158602459,0.025210325255356377,5,25.603078842163086,6.871699810028076
train_000090,train,3,follow_vehicle,5.733921867991673,-1.1638712912110445,-0.0039622534959734695,4,24.36105728149414,0.050349269062280655
train_000091,train,1,left_turn,7.46235225438142,0.04186821483555725,0.026572390932440546,3,20.580656051635742,9.655196189880371
train_000092,train,0,straight_clear,9.162827799905175,-0.12205398732930162,0.0031316577639187893,4,26.430419921875,0.5098398327827454
train_000093,train,0,straight_clear,7.694449155347586,-0.027052326047375896,0.0001341061003297055,3,29.955204010009766,0.7643951773643494
train_000094,train,5,cross_traffic,9.26265229456581,-0.9743916684838053,-0.0019911316990853765,6,22.38408851623535,-0.2992599308490753
train_000095,train,0,straight_clear,6.331831506878419,-0.11170330100966609,0.002097569619941764,5,20.756162643432617,-0.30420902371406555
train_000096,train,4,obstacle_avoidance,8.43228505715022,-0.12195116200989026,0.00037317679860339405,6,26.492956161499023,-1.9189034700393677
train_000097,train,3,follow_vehicle,11.522700386167541,-0.2940135564443937,0.000537604593462973,3,28.693401336669922,-0.3781781792640686
train_000098,train,2,right_turn,7.110632910320799,0.006292921948150942,-0.03063014133232343,4,25.098865509033203,-9.354354858398438
train_000099,train,3,follow_vehicle,6.718598217313413,-0.2659795177309339,0.003826027394739043,2,27.5676212310791,0.09258683770895004
train_000100,train,3,follow_vehicle,10.983461914056637,-0.9437272246994828,0.0027709145722315956,7,20.996294021606445,0.48574721813201904
train_000101,train,5,cross_traffic,8.621368448186454,-0.38126070447195765,0.00018499089038378892,4,20.33063507080078,-0.5553591251373291
train_000102,train,2,right_turn,5.569120483215426,0.06563964836062798,-0.023310735258687623,5,21.564311981201172,-7.525781154632568
train_000103,train,0,straight_clear,5.447973506239406,0.14121331849414254,-0.0031414210277631023,4,25.886638641357422,-0.5561075806617737
train_000104,train,2,right_turn,5.424222826344942,0.0073191226445519335,-0.0421188172861392,0,22.048583984375,-8.710691452026367
train_000105,train,0,straight_clear,11.46405699108601,0.11679673253858638,0.003565755894387194,5,22.057416915893555,0.1421494036912918
train_000106,train,3,follow_vehicle,5.167116709433656,-0.2916140550607286,1.581386204179136e-05,1,30.76744270324707,0.06656505167484283
train_000107,train,1,left_turn,11.788702137714417,0.06676091731206114,0.05117264125046621,3,19.77889633178711,9.751824378967285
train_000108,train,2,right_turn,8.329710609639173,0.11921379392306133,-0.05044504913194007,1,18.836830139160156,-5.471865653991699
train_000109,train,2,right_turn,8.742181009471532,-0.04271947790784625,-0.044531305708162314,4,16.567108154296875,-9.7958984375
train_000110,train,1,left_turn,9.468537686646727,0.043612922337146094,0.018604615786414713,2,22.108579635620117,6.771383285522461
train_000111,train,2,right_turn,5.096567138758486,-0.04985686219244988,-0.04464179898861922,1,22.94172477722168,-6.9701409339904785
train_000112,train,3,follow_vehicle,9.341350671920287,-0.7671875299834647,0.0021201957377615164,5,31.404773712158203,0.33820095658302307
train_000113,train,3,follow_vehicle,11.13595645890747,-0.27398920571860025,0.002346147100525582,5,25.52536392211914,-0.2412949949502945
train_000114,train,3,follow_vehicle,8.125086086521327,-0.9605526435699465,-0.0006376029781551233,1,29.960315704345703,0.16827845573425293
train_000115,train,3,follow_vehicle,6.2485979621786925,-0.30450484732506006,0.002848762443250637,1,28.44801139831543,-0.06298312544822693
train_000116,train,3,follow_vehicle,8.852120069926697,-0.7592441657408289,0.0015285608566580936,5,24.820926666259766,0.14097732305526733
train_000117,train,4,obstacle_avoidance,5.229855861329888,-0.09491562180167162,-0.0010329045377664254,4,30.67364501953125,-2.329953908920288
train_000118,train,4,obstacle_avoidance,7.021184524590137,0.11772900566562385,-0.0010786558729932426,6,28.534818649291992,2.308786392211914
train_000119,train,3,follow_vehicle,7.518913557099281,-1.1804322135017467,-0.0007106653993510807,5,23.324970245361328,-0.23622357845306396
train_000120,train,3,follow_vehicle,9.853520075617963,-1.137372170815461,-0.0010828477010898902,1,19.239986419677734,-0.4812699556350708
train_000121,train,0,straight_clear,5.945818727978467,-0.0032791059069859794,0.0028177830171168326,5,20.709596633911133,-0.07826168090105057
train_000122,train,1,left_turn,11.013917618962978,0.0258884544620789,0.025950231872130462,4,24.846975326538086,8.279193878173828
train_000123,train,0,straight_clear,5.281662608436839,0.10973340677068959,-0.0018317056206674574,2,31.03103256225586,0.26256319880485535
train_000124,train,1,left_turn,5.258565765201522,-0.05416066619079186,0.048258289660270536,0,19.49700355529785,5.725132942199707
train_000125,train,3,follow_vehicle,5.860535603012081,-0.857631752812078,0.0017057620046443604,2,27.87578582763672,-0.10874903202056885
train_000126,train,3,follow_vehicle,7.203798941508348,-0.6468432896306577,-0.0009020111575564025,2,31.77016258239746,-0.4560362994670868
train_000127,train,3,follow_vehicle,7.347221242045682,-1.1863449825133836,0.002556595060883258,5,29.27161407470703,0.20573079586029053
train_000128,train,1,left_turn,7.169943423104682,-0.07825431070232133,0.03215234996731598,0,24.628820419311523,5.2776713371276855
train_000129,train,0,straight_clear,11.350644373401142,-0.05415488702590852,-0.003930155939189926,3,22.184667587280273,0.14363516867160797
train_000130,train,5,cross_traffic,9.092645872913476,-0.7244261672011785,-0.0005346242838668323,5,29.136350631713867,0.6763091087341309
train_000131,train,1,left_turn,7.160882610071999,0.08482590048788603,0.028183806671888103,3,25.87328338623047,8.489950180053711
train_000132,train,4,obstacle_avoidance,5.840967232746746,0.07604653649668706,0.0001441408456239559,7,24.783714294433594,-2.203917980194092
train_000133,train,0,straight_clear,6.287238648121699,0.06032882042286178,-0.003130730118029116,3,27.89830780029297,0.7853530049324036
train_000134,train,4,obstacle_avoidance,8.559843839888273,-0.05423075571842639,-0.002630855185518728,7,31.51554298400879,-2.255399465560913
train_000135,train,1,left_turn,11.576796150900856,0.029034711705249558,0.04815374938257794,4,16.03668212890625,9.124643325805664
train_000136,train,3,follow_vehicle,10.113165020425853,-0.7698663590135011,-0.0030954565534262687,3,25.91360855102539,-0.3936809301376343
train_000137,train,3,follow_vehicle,10.563602998927133,-0.731019410645567,0.0038595537134292093,6,29.582792282104492,0.36441460251808167
train_000138,train,1,left_turn,5.636529952529652,0.12644658244626092,0.03852112489783105,6,23.642433166503906,5.959657192230225
train_000139,train,4,obstacle_avoidance,10.569620951355933,0.046145156526635034,0.00023744301089035602,4,20.4211483001709,1.6907730102539062
train_000140,train,4,obstacle_avoidance,5.536356408572683,-0.13645944276988198,-0.0025122619674233294,1,27.319561004638672,-2.1661689281463623
train_000141,train,4,obstacle_avoidance,8.074923142557132,-0.05951589870594953,0.0005013567407318531,7,22.030397415161133,1.5825072526931763
train_000142,train,5,cross_traffic,6.33793569292073,-0.49786861545019,-0.0003572791917145759,2,26.09124183654785,-0.40680816769599915
train_000143,train,4,obstacle_avoidance,7.197664824436025,0.020963468661801776,-0.0007842031611737257,2,22.759906768798828,-1.4955185651779175
train_000144,train,0,straight_clear,6.651815595172147,-0.06626880676941056,0.0018176725138345918,5,21.212427139282227,-0.7672522664070129
train_000145,train,3,follow_vehicle,11.83758855087767,-0.6223043248955908,0.00012831329784560364,3,29.833629608154297,0.2244822233915329
train_000146,train,0,straight_clear,9.983697500066565,-0.004328170308842139,-0.00366011682758778,2,20.076745986938477,0.5539679527282715
train_000147,train,2,right_turn,5.623106246390307,-0.1251508582109763,-0.036392053827327214,3,20.330215454101562,-8.452686309814453
train_000148,train,3,follow_vehicle,11.353103947036034,-0.8351303642980201,0.0021380986632169056,6,28.978328704833984,-0.12813101708889008
train_000149,train,0,straight_clear,9.024942777305235,-0.09829035928365203,0.0030921637436736368,5,21.169086456298828,0.07429669797420502
train_000150,train,1,left_turn,10.943266813830776,-0.11881059051028607,0.05039105793574176,1,23.72117805480957,6.972638130187988
train_000151,train,5,cross_traffic,9.937617147694791,-0.727574959722484,-0.00028632073065684336,4,20.181241989135742,-0.5919772982597351
train_000152,train,1,left_turn,8.534037310525695,-0.09602368392265805,0.033903688052449,0,18.595205307006836,7.679012298583984
train_000153,train,5,cross_traffic,8.43594595918359,-0.9683857702551073,-0.0032522492157306634,4,26.081687927246094,-0.4527905583381653
train_000154,train,0,straight_clear,7.331654643949185,0.06543296811886318,-0.0028445063682884806,1,21.512434005737305,0.679522693157196
train_000155,train,5,cross_traffic,7.7303383309482,-0.9904296619171227,0.0017961369311834475,2,29.35491180419922,0.5212887525558472
train_000156,train,1,left_turn,9.18784733393098,-0.0729312049706685,0.0190907113501592,2,24.938735961914062,5.695608139038086
train_000157,train,4,obstacle_avoidance,11.833583096235357,0.09430742697381285,0.003375330399740589,7,24.866395950317383,2.0639824867248535
train_000158,train,3,follow_vehicle,10.22911615412562,-0.7755753274333967,-0.0034046209673288894,1,30.849775314331055,0.09291598200798035
train_000159,train,0,straight_clear,7.981648393998333,0.09727377543787108,-0.0020575621742240065,3,23.514490127563477,-0.7809095978736877
train_000160,train,2,right_turn,10.118980732477633,-0.0057550362884723595,-0.04274986154184266,5,24.633403778076172,-7.138301372528076
train_000161,train,2,right_turn,5.5507706801725,0.07630013479994889,-0.03923443270957626,4,22.226390838623047,-8.920573234558105
train_000162,train,3,follow_vehicle,6.80513998456262,-0.41241292628485154,0.0036604279785270553,2,31.880048751831055,0.14849993586540222
train_000163,train,0,straight_clear,6.449231987364793,-0.1401706799810437,0.0036992251088287346,1,31.347488403320312,-0.6934623122215271
train_000164,train,2,right_turn,7.827892597560078,-0.046479628611030596,-0.04445496804370923,5,18.206222534179688,-6.323660373687744
train_000165,train,4,obstacle_avoidance,5.292731026675397,0.06578628344754982,0.002429686712265643,1,20.727455139160156,2.276898145675659
train_000166,train,3,follow_vehicle,10.571623167811161,-0.29798591699830873,-0.0012292599249386074,6,28.47260856628418,0.22102366387844086
train_000167,train,4,obstacle_avoidance,7.167400464916721,0.0650772585186716,0.0027537151245137963,6,24.446882247924805,2.0964858531951904
train_000168,train,4,obstacle_avoidance,7.621077708941058,0.14339488540361625,0.00045058474293314444,3,23.07493782043457,-1.4250197410583496
train_000169,train,1,left_turn,8.550681101870966,-0.024554901146442053,0.029882391594094466,5,17.264404296875,8.608351707458496
train_000170,train,3,follow_vehicle,8.432254337456678,-0.46521248820191546,0.0032623109240430184,4,27.333730697631836,0.21463394165039062
train_000171,train,5,cross_traffic,7.235364339330775,-0.5142684669724246,-0.0038622220057268767,6,25.190776824951172,0.30411750078201294
train_000172,train,5,cross_traffic,9.69079696823581,-0.6439899078168398,0.001643111703545971,6,23.5750789642334,-0.31052517890930176
train_000173,train,0,straight_clear,7.766370377490863,-0.10493813598248393,0.0016328344172264204,1,27.55974006652832,-0.031238170340657234
train_000174,train,5,cross_traffic,8.945810260350806,-0.5389457490679913,0.0004655965579769248,6,18.753984451293945,0.5339184403419495
train_000175,train,4,obstacle_avoidance,8.710242963735165,0.14777691829738934,0.0010606186209109999,4,24.386455535888672,2.351914405822754
train_000176,train,4,obstacle_avoidance,10.562521353550714,-0.039154414370928516,0.0038206786497727574,3,23.245176315307617,-1.2077909708023071
train_000177,train,1,left_turn,10.412678273345824,-0.12179501720736943,0.027999191912188953,3,25.31637191772461,7.736727714538574
train_000178,train,5,cross_traffic,6.061267178251381,-0.7063268213277096,-0.0029026172833415223,6,27.712175369262695,-0.12494351714849472
train_000179,train,4,obstacle_avoidance,11.740552371565853,-0.037537274076658744,0.0028839156332165477,5,28.282859802246094,-1.8441863059997559
train_000180,train,5,cross_traffic,7.210866897828774,-0.6441511661767749,0.0020251960941086635,3,25.286182403564453,-0.31509917974472046
train_000181,train,2,right_turn,9.78261594117562,-0.04875061864350875,-0.022062450318974462,5,23.003864288330078,-7.522988796234131
train_000182,train,3,follow_vehicle,5.612006860129646,-0.9501386126318208,0.0037493549298859134,3,22.847068786621094,0.22859346866607666
train_000183,train,0,straight_clear,8.461801537489471,0.016722999452573238,-0.00037646054507914963,0,20.813413619995117,-0.05635586008429527
train_000184,train,4,obstacle_avoidance,6.18491611111492,-0.009150810930725728,-0.002371424769743724,3,20.255155563354492,-1.6372509002685547
train_000185,train,2,right_turn,8.506204919691209,-0.11613893853964702,-0.04454045486884856,2,19.520004272460938,-7.359988689422607
train_000186,train,3,follow_vehicle,9.71887666169152,-0.9262178029998807,-0.0025769383176620984,4,19.470251083374023,0.08423840254545212
train_000187,train,5,cross_traffic,5.3690883221737336,-0.6305801223781461,0.0019780392289137703,7,24.20249366760254,-0.6408043503761292
train_000188,train,2,right_turn,8.267537236964685,0.020788574934152548,-0.022467428109666537,5,24.702470779418945,-9.636026382446289
train_000189,train,1,left_turn,10.384185772228975,-0.06046044769725267,0.031052885335376958,6,24.389999389648438,6.595861434936523
train_000190,train,2,right_turn,9.980837790531966,0.09051650009511994,-0.02185127560773945,5,20.723073959350586,-9.879801750183105
train_000191,train,2,right_turn,9.291859651731249,0.07329369023929319,-0.046565163821565406,0,20.175262451171875,-9.529151916503906
train_000192,train,4,obstacle_avoidance,7.392865887487498,0.10810838069078989,0.0022011688154829853,4,31.382938385009766,-1.3181711435317993
train_000193,train,5,cross_traffic,6.177853391451669,-0.8671834620802885,-0.0018397249859054608,5,26.16204261779785,-0.1646914929151535
train_000194,train,0,straight_clear,8.844397658432253,0.056762178999365885,-0.0014687689521235355,4,21.49996566772461,0.4489493668079376
train_000195,train,4,obstacle_avoidance,11.056528110493902,-0.05987064538920821,0.0022181298543409653,5,24.38780975341797,-2.112353801727295
train_000196,train,0,straight_clear,10.394085881778143,-0.07900110806190136,-0.002043581940264505,0,24.837486267089844,0.7440559267997742
train_000197,train,0,straight_clear,10.52363326202892,0.04428890052419052,0.0006232382026512653,2,20.32692527770996,0.2252798229455948
train_000198,train,5,cross_traffic,11.193906869609123,-0.44500780381579813,0.0006323285043883855,5,23.774940490722656,-0.6177021265029907
train_000199,train,3,follow_vehicle,7.3298103992483625,-0.30580008754887994,0.0036407689882337426,2,21.23505973815918,0.39888089895248413
train_000200,train,3,follow_vehicle,9.084759454506626,-0.6445922395340673,-0.0016791942695247135,5,26.86016845703125,-0.11449920386075974
train_000201,train,5,cross_traffic,10.450667570996526,-0.39754736366204924,-0.001475142876310578,3,26.41530418395996,-0.24868378043174744
train_000202,train,5,cross_traffic,5.10368105352949,-0.817762535659583,-0.0012003969525146224,5,28.900083541870117,-0.6334783434867859
train_000203,train,3,follow_vehicle,9.312451748085614,-0.5055308871043283,-0.003778481076811862,4,28.166444778442383,0.3383024036884308
train_000204,train,5,cross_traffic,8.784176979013742,-0.3079243235287014,0.003632801544512034,2,22.046894073486328,0.17762359976768494
train_000205,train,0,straight_clear,11.288297044573419,0.0030519636969964068,0.0034039511182469067,2,21.96438980102539,0.03488222882151604
train_000206,train,0,straight_clear,11.107966269924372,-0.07761746287678396,-0.0034801361414621202,6,26.85964584350586,-0.7326159477233887
train_000207,train,5,cross_traffic,10.65881736613089,-0.42799940792557334,0.002379282714429153,1,26.238542556762695,-0.5595131516456604
train_000208,train,2,right_turn,9.426334528535664,0.02216517815914256,-0.050977705529911786,1,17.669010162353516,-5.334722995758057
train_000209,train,1,left_turn,7.013533366675431,0.07755995362060143,0.025246146727788903,3,22.107629776000977,9.893962860107422
train_000210,train,3,follow_vehicle,9.527281758115958,-0.28565324034492484,0.003925659430608297,4,31.62466812133789,0.36880743503570557
train_000211,train,4,obstacle_avoidance,8.890974754778382,-0.06615001776215886,-0.0013976401578886311,4,28.414716720581055,1.9946836233139038
train_000212,train,2,right_turn,11.87833354404992,-0.017296016035830895,-0.024058632509691955,0,18.500213623046875,-8.826231002807617
train_000213,train,1,left_turn,10.860619485658148,-0.10274512859049476,0.03575732564004094,2,19.003992080688477,7.370474338531494
train_000214,train,4,obstacle_avoidance,10.98446408434185,0.11161301614946278,-0.003774069320581269,7,27.427114486694336,2.3768177032470703
train_000215,train,2,right_turn,7.615041977057439,-0.06324067148305225,-0.042598003304559484,3,21.781044006347656,-5.4115777015686035
train_000216,train,1,left_turn,7.470922210091266,0.14997653303224043,0.047952297216477605,0,17.94202423095703,8.951028823852539
train_000217,train,4,obstacle_avoidance,6.824342099217978,0.10919723214906397,-0.0019947936860036774,7,28.3472957611084,-1.5096924304962158
train_000218,train,0,straight_clear,7.811592284574509,-0.1436657781641772,0.0038435061815936546,5,28.65748405456543,-0.4809737503528595
train_000219,train,3,follow_vehicle,9.900110651584502,-0.9815922745494248,-0.0026672150124582767,3,28.593366622924805,0.07215633243322372
train_000220,train,1,left_turn,7.779698872755284,0.12275962840810947,0.05065479547248573,5,17.73114585876465,7.822027206420898
