sample_id,split,traj_type,label,speed0_mps,accel_mps2,curvature_1pm,yaw0_rad,dt_s
train_000069,train,accelerate,3,11.951537390419164,2.0168611795189615,0.003948649258332937,0.03716542226968112,0.1
train_000070,train,accelerate,3,9.055280493325732,2.051986962134369,-0.009000089819857974,0.11983116483294755,0.1
train_000071,train,left_turn,1,4.101366845180921,0.008453209403654127,0.05236828936160648,-0.018311616680813703,0.1
train_000072,train,right_turn,2,6.691241394786145,0.07501381830066965,-0.03831462278500566,-0.06200258735581053,0.1
train_000073,train,accelerate,3,4.985419121788266,1.9320624445883343,0.0005069827395437487,0.09402908390110469,0.1
train_000074,train,right_turn,2,4.428544423982545,-0.04838600757770739,-0.047332559728792356,0.11660714563046581,0.1
train_000075,train,left_turn,1,5.129799969489327,-0.05232710570164045,0.0360190657207739,-0.08116675958939361,0.1
train_000076,train,left_turn,1,4.495456047007676,-0.0030075535468047088,0.04458134823333231,0.1312775562175049,0.1
train_000077,train,accelerate,3,5.283836610302572,2.0753318453733365,0.0018562782456667316,0.03827723540090163,0.1
train_000078,train,accelerate,3,8.858718138332392,1.9492540265323206,-0.008755105435267353,-0.007374321389018745,0.1
train_000079,train,decelerate,4,4.553575748181252,-2.65091569230604,0.0066117031450874135,0.027940016084441098,0.1
train_000080,train,left_turn,1,8.999122600935166,0.01271961896573477,0.03403319698025495,0.05501764225375859,0.1
train_000081,train,right_turn,2,5.632531598523364,0.05246917767111479,-0.031817782851632434,-0.01926136546238717,0.1
train_000082,train,right_turn,2,5.497084505579148,-0.0747367128716605,-0.04893554144878791,-0.12998459133074616,0.1
train_000083,train,straight,0,11.58893956449818,-0.1036309722996034,0.0038993911051620066,-0.08328198369390052,0.1
train_000084,train,decelerate,4,11.246200347377993,-1.7380474719489492,-0.009495539221182278,0.08420633504875216,0.1
train_000085,train,decelerate,4,9.606969896303479,-1.3382709662465473,-0.0030045299906712544,-0.058812525633914224,0.1
train_000086,train,right_turn,2,10.960717288421806,-0.09410943107009705,-0.03577576435381551,-0.11469380389183348,0.1
train_000087,train,right_turn,2,9.351390901883256,0.05677891661349439,-0.021624862674905317,0.07673069900100705,0.1
train_000088,train,left_turn,1,9.580006022509739,-0.01698716293903746,0.04902756176691114,0.0616195111952072,0.1
train_000089,train,right_turn,2,4.336707001299192,-0.02386544180135435,-0.01896801308900916,0.010869277520518394,0.1
train_000090,train,left_turn,1,7.118505857298338,0.03203682232336041,0.027283591894798093,-0.026366317108303915,0.1
train_000091,train,right_turn,2,5.797197636505771,-0.013181125828576957,-0.05175974632407643,-0.0719634826546514,0.1
train_000092,train,accelerate,3,6.493796520430748,1.2203674307475612,0.008884398079164739,-0.14813221350997643,0.1
train_000093,train,decelerate,4,11.639564919404606,-1.8511466062214665,-0.00477622526766837,-0.0442002440244643,0.1
train_000094,train,decelerate,4,10.536389886798208,-1.171398513754651,-0.0038324125532984165,0.014519627526830392,0.1
train_000095,train,decelerate,4,5.6496682004820284,-1.6231148772605795,-0.0007916538252144378,-0.05480279859495517,0.1
train_000096,train,accelerate,3,10.568772963781083,2.049553770142243,-0.00017906818968011607,-0.1445842320258172,0.1
train_000097,train,left_turn,1,8.097944592068725,-0.05286821282343804,0.04427429893598633,-0.02898080673597506,0.1
train_000098,train,right_turn,2,5.666221999340598,-0.07703324366587205,-0.03378579125983673,0.010058687964838608,0.1
train_000099,train,right_turn,2,8.988574449082886,-0.04832129524431031,-0.04846211933298126,-0.0022328203257422686,0.1
train_000100,train,decelerate,4,8.314795238520043,-2.4612900148155274,0.009560928293883506,-0.1384858147991971,0.1
train_000101,train,right_turn,2,8.780555439188358,-0.005769675828242504,-0.03891903125000267,0.05129068104866887,0.1
train_000102,train,accelerate,3,10.840023616971349,1.757084492769922,0.0008725202313439429,-0.0731423218507389,0.1
train_000103,train,straight,0,11.418475775185357,-0.020043431312820735,3.312545794113841e-05,-0.1324722815505859,0.1
train_000104,train,right_turn,2,6.754070678148357,0.025831288119430473,-0.02940464305773484,-0.07027118260452705,0.1
train_000105,train,right_turn,2,10.673006025550087,0.07548046199290788,-0.02794339816991455,-0.11982449138416573,0.1
train_000106,train,straight,0,5.303427957130209,-0.06056605123285995,0.0008256256963504809,0.042448684179032366,0.1
train_000107,train,decelerate,4,5.0051873840140395,-1.309245568347757,0.004775521353003087,0.005062605264033115,0.1
train_000108,train,decelerate,4,11.149719495552414,-2.486729512537376,-0.003063579217132515,-0.06495314953860655,0.1
train_000109,train,right_turn,2,7.203968735937085,-0.015137369948653735,-0.02112152796525318,-0.09621739941434963,0.1
train_000110,train,left_turn,1,9.369721359860193,0.0887329042975113,0.03957393476012505,-0.02779482751758605,0.1
train_000111,train,decelerate,4,11.04088266504954,-1.599937871646938,0.0009906462533744165,0.03857018769920499,0.1
train_000112,train,decelerate,4,6.164793722511688,-2.178585473615918,0.0032276609069743214,-0.03193765627290491,0.1
train_000113,train,left_turn,1,4.905377180414268,0.021601685957870466,0.028464955483533966,-0.11973968239705456,0.1
train_000114,train,straight,0,6.547160958398157,-0.12874569288011456,-0.002321765122126581,0.0004869153952960836,0.1
train_000115,train,right_turn,2,10.12165672903685,-0.02120926367579974,-0.022668927816466407,0.0812182351547151,0.1
train_000116,train,straight,0,11.0931911733385,-0.02062984203587931,0.0004783856111667895,-0.09704720204637744,0.1
train_000117,train,accelerate,3,10.889976537061356,1.500546403127707,-0.0034204059379799733,-0.0750841311984238,0.1
train_000118,train,straight,0,6.5553744065125255,-0.04643150061398702,-0.0019136721126692545,-0.06176673387021553,0.1
train_000119,train,decelerate,4,4.053400416465059,-1.2495251481560017,0.005764397436813644,0.14843640772508335,0.1
train_000120,train,decelerate,4,9.25299355287712,-1.8406708709254334,0.004721430286854323,0.07423518159069853,0.1
train_000121,train,right_turn,2,7.50841309416147,0.031351690853236656,-0.030303007572121208,0.08169589662412394,0.1
train_000122,train,left_turn,1,9.260348613066,-0.0033835998628250377,0.019909008201125802,-0.13902363300679674,0.1
train_000123,train,straight,0,4.936569348883493,0.08303987122418553,-0.0017596767808610708,-0.1274469139483497,0.1
train_000124,train,right_turn,2,10.912694566179187,0.006265595274843095,-0.05011876524416179,0.08530803455358638,0.1
train_000125,train,decelerate,4,11.946377305404654,-2.557795680619917,0.0062971455877083036,0.00893020102426948,0.1
train_000126,train,right_turn,2,5.942575704906097,0.07370026332776505,-0.033370590029819514,0.13628942855965423,0.1
train_000127,train,accelerate,3,5.518101795172204,1.457173800469414,0.005920834583905139,0.08160017018288546,0.1
train_000128,train,straight,0,11.385144551065654,0.05082280854193242,0.0021342296351146415,0.058531336535506545,0.1
train_000129,train,left_turn,1,11.815346480190168,0.019679043006821908,0.01914025099937902,-0.1312501264665927,0.1
train_000130,train,straight,0,8.363055141759133,-0.021000254442710753,-3.5956694065052196e-05,0.007038206004658143,0.1
train_000131,train,right_turn,2,10.346281274334551,0.017602267271535667,-0.019723736479927454,0.05661620519442878,0.1
train_000132,train,left_turn,1,11.98645055413338,-0.004298108042569893,0.05086213669285995,-0.1228415325447918,0.1
train_000133,train,decelerate,4,11.784496934694626,-1.1001267280652323,-0.0006841069735745586,-0.054681264363149816,0.1
train_000134,train,straight,0,8.641728375095942,-0.02290171130911912,0.0014048215284657006,-0.11672696492624544,0.1
train_000135,train,accelerate,3,7.215961677016785,2.1775756967119584,0.006534699014395688,0.07577083504856551,0.1
train_000136,train,decelerate,4,9.568833293754889,-2.303919249131201,0.008937953461641305,-0.0873721945068669,0.1
train_000137,train,left_turn,1,11.345522197591688,-0.049761570117658874,0.0341921894261556,0.13912301180613504,0.1
train_000138,train,accelerate,3,9.2928026953556,1.2185635936414534,-0.003934912577670613,-0.12427032660939506,0.1
train_000139,train,straight,0,11.846944754000148,-0.14779805602076238,0.0032606702334802454,0.05548138742336162,0.1
train_000140,train,decelerate,4,8.846236138888404,-2.175687233915578,-0.004652243838371657,0.13121144797701675,0.1
train_000141,train,decelerate,4,6.8092325564320255,-2.720633053290706,0.007250717471090675,0.045547600944173185,0.1
train_000142,train,accelerate,3,7.954386309190559,2.641571333290083,0.007963144370303042,0.046220928990616174,0.1
train_000143,train,straight,0,4.022466227260426,0.08117401944478662,-0.0006793048393718175,-0.11501689673190801,0.1
train_000144,train,left_turn,1,9.958674279989014,0.055307200251934474,0.018122964364074703,0.13442232373464985,0.1
train_000145,train,left_turn,1,7.136417871510197,0.010013431240174576,0.026524193088032402,-0.10334525570962455,0.1
train_000146,train,left_turn,1,5.2553883603605005,0.06526494093202447,0.01930603968109052,0.015128176987829743,0.1
train_000147,train,straight,0,10.276596106903254,-0.09420574333126655,-0.001557051486943597,0.05078847385328543,0.1
train_000148,train,accelerate,3,6.417528491413533,2.6082840680607684,-0.001167883873368969,-0.08750579987461073,0.1
train_000149,train,straight,0,11.309290682515957,-0.10743202022317623,-0.00010987642716829438,0.08013040498191444,0.1
train_000150,train,right_turn,2,4.488402403365413,-0.02821244172499402,-0.020168606516075265,-0.01916231471847105,0.1
train_000151,train,straight,0,7.666807810873472,0.05953217234772244,0.0002037960900380238,0.07837342420754953,0.1
train_000152,train,left_turn,1,8.121232445169529,-0.04382455598790849,0.044443587684933575,-0.033989182512629224,0.1
train_000153,train,left_turn,1,5.444496571401238,0.023353689191569174,0.046091122307697706,-0.07720495347141783,0.1
train_000154,train,right_turn,2,4.1248813084754365,0.04591610516097569,-0.027142992775768322,-0.07302548496147555,0.1
train_000155,train,accelerate,3,7.175257558695514,1.7202711896725325,0.0017198075224070708,-0.11072429718555765,0.1
train_000156,train,decelerate,4,11.55901147370454,-1.3940293947222344,0.008265183479371462,-0.011559960281624837,0.1
train_000157,train,decelerate,4,5.0274575007246405,-1.7723944046847993,-0.008568879471260282,-0.09775982186254457,0.1
train_000158,train,left_turn,1,6.339057793217052,-0.07854744616764103,0.02484710271661929,-0.11362560375424141,0.1
train_000159,train,accelerate,3,4.006908782621461,2.5257916418195268,0.005037808754783819,0.03622539665977107,0.1
train_000160,train,straight,0,7.3175119297826825,0.08216997947882461,-0.0008262540541271637,0.028709341155761833,0.1
train_000161,train,left_turn,1,11.174586449125648,-0.05518187441578189,0.03124734215758101,0.030344458966170884,0.1
train_000162,train,right_turn,2,5.912408623505029,-0.0361458958598706,-0.04331647139958994,0.11734836856119554,0.1
train_000163,train,accelerate,3,9.056092557455814,1.8993366097918885,0.004278291459013406,0.1015683812583378,0.1
train_000164,train,straight,0,7.170881426848424,0.0393177210039428,-0.0035465501534441383,-0.10489172666084944,0.1
train_000165,train,decelerate,4,5.926910869924092,-2.5782337461635425,0.008180455375133549,-0.022472825187724286,0.1
train_000166,train,decelerate,4,11.506980637494827,-2.003004571650228,0.008650751130104778,-0.0741763371945316,0.1
train_000167,train,straight,0,9.92474718937052,-0.061121529195260815,0.0005921357138235939,-0.016986042925133883,0.1
train_000168,train,decelerate,4,6.799365063011918,-1.3141977840723673,0.007074978211753769,0.13306107129273448,0.1
train_000169,train,right_turn,2,5.734316696094363,-0.0062158402517164205,-0.02234811148904549,0.102438517404589,0.1
train_000170,train,right_turn,2,11.400769248813017,-0.03376164551033347,-0.048936067090670915,-0.010293669311266929,0.1
train_000171,train,decelerate,4,11.808667397584077,-2.278006840324959,-0.0037325238477787684,0.14005409920978387,0.1
train_000172,train,accelerate,3,9.887912343716048,1.5115664029373042,-0.005424706971732045,-0.14293121485013618,0.1
train_000173,train,accelerate,3,4.108545135587779,1.0181840917961418,0.009492878815135357,-0.020267941622283226,0.1
train_000174,train,left_turn,1,5.607341849508913,-0.07872395419054186,0.04678271087624555,0.08322328998690273,0.1
train_000175,train,straight,0,6.474617690799807,0.14756715930909425,0.0012393724398219712,-0.13440700681263085,0.1
train_000176,train,decelerate,4,10.559230631431337,-1.3795232243054638,0.0036213577796279295,-0.03920803267872389,0.1
train_000177,train,straight,0,7.312440242852033,0.09454007945479725,0.0011250220704488152,0.11945992021776468,0.1
train_000178,train,decelerate,4,10.922421868634942,-2.589146740543284,-0.004492004743009801,-0.02180597607490653,0.1
train_000179,train,accelerate,3,9.266739951760773,1.686734979995501,-0.004893070148615433,-0.04401232665212541,0.1
train_000180,train,decelerate,4,11.866797175712495,-1.428306110879761,0.005686491640618683,0.006148903702463471,0.1
train_000181,train,left_turn,1,10.786506337687229,0.03646735648469877,0.019530518332757586,-0.04112089395239214,0.1
train_000182,train,decelerate,4,7.862695480093056,-1.144261681997029,-0.0001302234628082344,-0.05737086798940972,0.1
train_000183,train,right_turn,2,10.759263508399904,0.06615965638031089,-0.022228652994786036,0.0979279949386195,0.1
train_000184,train,right_turn,2,10.094807057474352,0.012527551100405666,-0.03997449169944954,-0.1448515857215658,0.1
train_000185,train,accelerate,3,9.660530077363536,1.8487559995753995,0.003537794611233982,0.12361195153130669,0.1
train_000186,train,straight,0,6.853682219172391,0.017184610931393906,-0.0024934559263658064,-0.11640040990306899,0.1
train_000187,train,accelerate,3,9.597144098346742,1.5479383538584788,-0.009273127326690854,0.08087765131216856,0.1
train_000188,train,left_turn,1,9.596716742257348,0.01028691792130252,0.019613843684003738,-0.10851983834525604,0.1
train_000189,train,straight,0,9.91858179541262,-0.12369362485837539,0.0007539149476901015,-0.017844368474263426,0.1
train_000190,train,straight,0,10.662319671594144,-0.1425828135860471,-0.0015936950684977802,0.12460585760525611,0.1
train_000191,train,left_turn,1,7.189563995117328,-0.006859421924823939,0.04114855044548021,-0.04737500878001859,0.1
train_000192,train,accelerate,3,7.583411863855336,1.6768884433133229,-0.0035964010102054167,0.13166090623451832,0.1
train_000193,train,accelerate,3,11.475293087659688,1.1787224487746903,0.005740410834675973,0.0653550016911383,0.1
train_000194,train,straight,0,6.48511050678551,0.10360066840734634,-0.00036629435118062313,0.06047086252850049,0.1
train_000195,train,accelerate,3,7.225633419302299,1.5710780433032376,-0.006442510697500077,0.057400588193532914,0.1
train_000196,train,straight,0,4.581257739509487,0.05792801611886397,-0.0007886536341574919,-0.028551419688439092,0.1
train_000197,train,accelerate,3,11.99946807115935,1.5222076315333892,-0.005616058099593531,0.115655741867388,0.1
train_000198,train,right_turn,2,10.421631550305296,-0.06345287497172494,-0.03977091508247911,0.12330837140581147,0.1
train_000199,train,straight,0,9.014764822097668,-0.11144015704314247,-0.0030895783649727334,0.101774259223078,0.1
train_000200,train,accelerate,3,10.463775453347871,1.2118350568047602,-0.009912230671853602,-0.041725180050747775,0.1
train_000201,train,left_turn,1,10.526117319665268,0.009101799622995866,0.020591287855449045,-0.1412393916288786,0.1
train_000202,train,left_turn,1,5.723594012704356,-0.06452287868576323,0.03416266381353725,-0.037956901155351226,0.1
train_000203,train,decelerate,4,7.609700040721919,-1.9610959464788187,-0.002731838506163151,0.0826270527327548,0.1
train_000204,train,left_turn,1,6.381332345338254,-0.029531041227027655,0.04449371010396637,0.10481769606145773,0.1
train_000205,train,accelerate,3,6.97486325313802,1.821829305079827,-0.0064065850678460155,0.0565584917185049,0.1
train_000206,train,straight,0,11.262849024965773,0.004757546773045196,-0.0027547215395606274,-0.12030455759684289,0.1
train_000207,train,accelerate,3,7.322408931900883,1.2878772277216435,0.004361719895833944,0.0063374048291060525,0.1
train_000208,train,accelerate,3,8.033113896721643,1.678470602337429,0.007828252690873574,0.030310695779231987,0.1
train_000209,train,straight,0,9.157940170620968,-0.0651960881468965,0.0026836889475472603,0.05154477534113994,0.1
train_000210,train,right_turn,2,5.44570802286907,0.007027010920304999,-0.027380467790889967,-0.08494103463153851,0.1
train_000211,train,accelerate,3,9.624871019326445,1.037049868855343,0.004396655678795696,-0.03776163160624598,0.1
train_000212,train,right_turn,2,7.6198559439315385,0.0064584370424796145,-0.043966599394202555,0.012542223866364144,0.1
train_000213,train,right_turn,2,11.298726869416132,0.025443013321847598,-0.051037537587077644,-0.05336227005993278,0.1
train_000214,train,accelerate,3,7.264304823300917,1.9153166864804134,0.004168110597154879,-0.11053204769224488,0.1
train_000215,train,right_turn,2,7.312813872695255,-0.005233293577031373,-0.018938451041531062,0.05680155516663904,0.1
train_000216,train,straight,0,11.00669920852198,0.05125291884120329,-0.0038367659270315624,0.13383009840363155,0.1
train_000217,train,decelerate,4,10.725639300842154,-1.312412717210816,0.006752034357780994,0.09661012440174678,0.1
train_000218,train,right_turn,2,11.311570720047614,0.07155297390710672,-0.04676444644967655,-0.14739530680183832,0.1
train_000219,train,straight,0,5.33429349074951,0.04320956812120258,0.0016054638048511496,0.08683965823495163,0.1
train_000220,train,decelerate,4,9.29600752352343,-1.8282950806792222,-0.008214069421904604,-0.09015831183377444,0.1
train_000221,train,left_turn,1,4.224816448753733,-0.05155517143519133,0.03688435905206216,-0.018068546926925378,0.1
train_000222,train,accelerate,3,6.985865538408136,1.397771993829581,-0.009200035519090407,0.03362766182014103,0.1
train_000223,train,decelerate,4,10.500398630286924,-1.8544321970022244,-0.0011549120892451704,0.12846483398497135,0.1
train_000224,train,accelerate,3,6.4568029868530745,1.5405259045714361,-0.0009728576461206307,0.0004761119490713672,0.1
train_000225,train,decelerate,4,8.961663250929856,-2.2913869833644416,0.004893004384691635,0.06689185447036503,0.1
train_000226,train,decelerate,4,11.564565332943463,-1.9842003682415141,0.007301252682949917,-0.03615522022033994,0.1
train_000227,train,decelerate,4,9.822726599765929,-2.5680319396984665,-0.0076553497496423505,0.08910841126486482,0.1
train_000228,train,straight,0,5.746221837739362,-0.01850723081959624,-0.0026274820259492627,-0.09502366771341188,0.1
train_000229,train,straight,0,9.608449941141604,-0.1469437381598095,-0.0038553439488084847,-0.13046098064739128,0.1
train_000230,train,accelerate,3,9.308573891365146,2.349295241380875,-0.0032681593365525875,0.012492729992668582,0.1
train_000231,train,left_turn,1,6.393865281606019,-0.09963955250551026,0.052036564657418995,-0.009879190601846577,0.1
train_000232,train,left_turn,1,6.623914821330703,0.05417706923148942,0.0240911095551651,-0.10807271268482,0.1
train_000233,train,left_turn,1,5.860887341446222,-0.029809680816452234,0.044771586717311636,-0.013372495105787406,0.1
train_000234,train,right_turn,2,11.912345592674887,0.06646540213312527,-0.04034595111103144,0.02682390215151236,0.1
train_000235,train,accelerate,3,7.611956223987869,1.7830458074766917,0.004127036551575449,0.014517812192836564,0.1
train_000236,train,right_turn,2,10.90873999231393,-0.08878286922038647,-0.03192984572274884,-0.048759933782442054,0.1
train_000237,train,decelerate,4,9.752992766680983,-1.943136542814594,-0.009142957029093447,0.14664926001029313,0.1
train_000238,train,decelerate,4,7.962114967809115,-1.5957677813793578,0.0036586966908284803,0.038829895005029834,0.1
train_000239,train,decelerate,4,9.677501161304088,-2.779563518950944,0.003895596838819393,-0.09398849284161148,0.1
train_000240,train,straight,0,4.806690643393791,0.13018818824489015,0.0035905452442645904,0.0531326352666513,0.1
train_000241,train,straight,0,4.99866198421339,-0.00014347236592860966,0.0008324454233286333,0.0553964260926079,0.1
train_000242,train,left_turn,1,9.978005747995077,0.0989599687206853,0.03489925588508936,-0.024724518683865958,0.1
train_000243,train,accelerate,3,7.562882555451135,1.178581960158923,0.005180292157320048,-0.05332542953499423,0.1
train_000244,train,accelerate,3,11.658125560218291,2.1226965810876766,0.001372717058189752,-0.11260860396067977,0.1
train_000245,train,decelerate,4,5.852249665570264,-1.635451111225659,0.00441345830077293,-0.024524327291517812,0.1
train_000246,train,right_turn,2,9.098613726569718,0.012811382398575755,-0.029341386913356818,0.013956226029441564,0.1
train_000247,train,accelerate,3,6.3943830456089135,2.2820262879202073,-0.0003598018149088067,-0.1472061671706553,0.1
train_000248,train,straight,0,9.326381926620064,-0.08520596315443481,-0.0037292146607397817,-0.08578989486126229,0.1
train_000249,train,accelerate,3,7.736414109097544,2.3939726728316053,0.008905982911273088,0.08867605257919955,0.1
train_000250,train,accelerate,3,8.598105639749104,2.3859463653808013,0.00021660000476200647,0.13502148588624135,0.1
train_000251,train,accelerate,3,5.822346629897939,2.0926362040069355,0.007826108943987407,0.08418310019570653,0.1
train_000252,train,straight,0,4.236605509404164,-0.10155737884752837,-0.0038749221431297006,-0.0133128113292864,0.1
train_000253,train,straight,0,11.093943678240155,-0.14998776644217204,-0.0038919936374677546,-0.08876564350711384,0.1
train_000254,train,left_turn,1,8.349308718504505,-0.017137316077351628,0.01908876903906464,-0.13562418807916354,0.1
